year,month,pv_kwh,pv_used_kwh,load_kwh,gen_dc_kwh,genset_h,fuel_l
2017,1,672.9967046900921,600.3852787056921,892.8,318.476372932111,34.92065492676656,115.34398142477438
2017,2,570.0506959708074,526.8433746155295,806.4,297.17745089481156,32.58524680864162,107.63005764066473
2017,3,1098.3324946827572,848.8352615082802,891.6,102.81927208380438,11.274042991645217,37.23850563907056
2017,4,914.3550545407373,787.0624724484948,864.0,99.24067355343048,10.881652801911237,35.94242895176742
2017,5,1001.6696210772496,848.2091182517345,893.1755999999999,77.11247496654362,8.455315237559608,27.928162451333247
2017,6,1106.7962105990869,900.0193752193642,876.067,0.0,0.0,0.0
2017,7,1136.3729098881906,942.2717055516237,916.2135,0.0,0.0,0.0
2017,8,1207.456321547746,951.2393284354451,923.9867,0.0,0.0,0.0
2017,9,906.7696696937321,812.3489200933562,866.1379,77.95093040644247,8.547251141057288,28.231829526522557
2017,10,1046.8257557005413,843.4986971744871,894.3684999999999,80.22717133497838,8.796838962168682,29.056225662920795
2017,11,494.38431699182667,464.0948879128791,864.0,417.4096387464472,45.76860073974201,151.175075170663
2017,12,515.4403746554599,487.06934139486367,892.8,446.2378341998551,48.92958708331745,161.61590885095762
2018,1,549.1736869296722,507.7368883174754,892.8,424.4479844834671,46.54034917581876,153.72418364134074
2018,2,448.6040479247925,422.40242484418155,806.4,408.95828367066434,44.8419170691518,148.11421092538015
2018,3,567.904057586403,526.3731777040264,891.6,378.8907993542495,41.54504378884315,137.2245385752698
2018,4,1036.8868870855786,841.4905634026824,865.5086,74.68326843036326,8.188954871750358,27.04836609153906
2018,5,973.0000399398749,888.7372081622765,895.7878,22.392434600185606,2.4553108114238604,8.109966013490933
2018,6,917.1912081977704,832.3812311848739,869.5772,52.3050545286931,5.735203347444419,18.943550450649745
2018,7,1112.7186766378852,933.4759573842133,905.9213,20.624249394384208,2.2614308546473914,7.46957464110805
2018,8,1027.5823885341,939.9058013197572,912.0079,0.0,0.0,0.0
2018,9,1143.5653931476195,896.7826433721107,870.619,0.0,0.0,0.0
2018,10,938.6249514630339,811.1133398128283,894.4692,104.40283521686379,11.447679300094714,37.81203162758557
2018,11,659.5643935339796,623.5264945261647,864.0862,277.14844287060225,30.389083648092353,100.3760641709717
2018,12,573.1977960713618,559.0140017748467,892.8,361.09884955974667,39.59417210084942,130.78075027250262
2019,1,444.7207269743778,427.7625618360781,892.8,486.79246857984924,53.37636716884312,176.3037582243606
2019,2,831.9885152794894,705.6448718602096,806.4,147.7810359352081,16.204060957807908,53.52250437578975
2019,3,1039.7452286296023,842.1351386596806,891.6,79.414268465683,8.707704875623136,28.76181307402793
2019,4,784.1478213091192,685.9279801687311,864.0939,169.64876119033016,18.601837849816903,61.44243411000129
2019,5,667.4225382051404,644.9243929442382,892.8,302.76770296391686,33.19821304428913,109.65470369174288
2019,6,1068.8227821580886,887.6677623911058,879.2488999999999,26.41925695232057,2.8968483500351505,9.568377883449436
2019,7,1047.808069276494,903.289646756773,911.5477,26.586939057470136,2.9152345457752347,9.62910804513638
2019,8,1144.072665806226,950.2813965165636,919.2112,0.0,0.0,0.0
2019,9,937.6333127006576,809.8225619103873,869.1637,79.08296990562404,8.671378279125443,28.641825224990097
