time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-14 23:00:00+00:00,-6.09,68.75,0.0,0.0,0.0,196.8,1.59,49.0,93780.0
1990-01-15 00:00:00+00:00,-6.29,71.55,0.0,0.0,0.0,195.45,1.59,50.0,93780.0
1990-01-15 01:00:00+00:00,-6.21,71.55,0.0,0.0,0.0,201.15,1.59,50.0,93790.0
1990-01-15 02:00:00+00:00,-6.43,71.55,0.0,0.0,0.0,199.5,1.66,50.0,93770.0
1990-01-15 03:00:00+00:00,-6.56,71.55,0.0,0.0,0.0,201.65,1.66,50.0,93760.0
1990-01-15 04:00:00+00:00,-6.69,74.55,0.0,0.0,0.0,199.15,1.66,50.0,93740.0
1990-01-15 05:00:00+00:00,-6.57,71.55,0.0,0.0,0.0,216.15,1.52,51.0,93750.0
1990-01-15 06:00:00+00:00,-6.67,74.55,0.0,0.0,0.0,209.4,1.52,52.0,93790.0
1990-01-15 07:00:00+00:00,-6.03,71.65,110.0,587.87,32.0,208.2,1.52,53.0,93790.0
1990-01-15 08:00:00+00:00,-3.59,61.2,260.0,768.08,55.0,213.85,1.38,52.0,93810.0
1990-01-15 09:00:00+00:00,-0.58,50.35,378.0,849.3,67.0,202.4,1.1,50.0,93810.0
1990-01-15 10:00:00+00:00,1.8,41.45,447.0,884.9,72.0,206.7,0.69,48.0,93790.0
1990-01-15 11:00:00+00:00,3.18,34.0,462.0,890.42,74.0,209.95,0.07,102.0,93770.0
1990-01-15 12:00:00+00:00,3.8,31.4,421.0,879.67,68.0,214.05,0.48,202.0,93720.0
1990-01-15 13:00:00+00:00,3.89,32.75,327.0,833.5,58.0,215.2,0.69,212.0,93700.0
1990-01-15 14:00:00+00:00,3.55,34.15,185.0,666.82,48.0,217.15,0.76,224.0,93710.0
1990-01-15 15:00:00+00:00,2.62,41.7,30.0,243.79,16.0,216.35,0.62,245.0,93720.0
1990-01-15 16:00:00+00:00,1.7,46.9,0.0,0.0,0.0,213.65,0.14,274.0,93740.0
1990-01-15 17:00:00+00:00,0.97,48.7,0.0,0.0,0.0,215.2,0.41,55.0,93770.0
1990-01-15 18:00:00+00:00,0.23,52.6,0.0,0.0,0.0,214.2,0.9,55.0,93780.0
1990-01-15 19:00:00+00:00,-1.49,56.85,0.0,0.0,0.0,213.05,1.1,53.0,93770.0
1990-01-15 20:00:00+00:00,-2.36,61.45,0.0,0.0,0.0,211.3,1.1,54.0,93750.0
1990-01-15 21:00:00+00:00,-2.9,63.9,0.0,0.0,0.0,210.35,1.1,52.0,93740.0
1990-01-15 22:00:00+00:00,-3.38,63.8,0.0,0.0,0.0,210.55,1.1,53.0,93740.0
1990-01-15 23:00:00+00:00,-3.69,66.35,0.0,0.0,0.0,214.2,1.1,53.0,93680.0
1990-01-16 00:00:00+00:00,-3.68,63.7,0.0,0.0,0.0,217.3,1.03,52.0,93670.0
1990-01-16 01:00:00+00:00,-4.02,63.7,0.0,0.0,0.0,216.65,1.03,50.0,93680.0
1990-01-16 02:00:00+00:00,-4.26,66.25,0.0,0.0,0.0,212.5,1.03,50.0,93660.0
1990-01-16 03:00:00+00:00,-4.54,63.55,0.0,0.0,0.0,210.95,1.1,51.0,93610.0
1990-01-16 04:00:00+00:00,-4.79,66.15,0.0,0.0,0.0,209.4,1.17,53.0,93570.0
1990-01-16 05:00:00+00:00,-4.82,66.15,0.0,0.0,0.0,210.15,1.17,52.0,93560.0
1990-01-16 06:00:00+00:00,-4.79,66.15,0.0,0.0,0.0,210.95,1.1,52.0,93570.0
1990-01-16 07:00:00+00:00,-4.64,68.95,110.0,573.03,33.0,207.25,1.1,53.0,93630.0
1990-01-16 08:00:00+00:00,-1.63,61.55,258.0,747.39,57.0,207.85,0.83,52.0,93620.0
1990-01-16 09:00:00+00:00,1.89,46.9,377.0,838.37,68.0,211.3,0.48,44.0,93600.0
1990-01-16 10:00:00+00:00,3.45,42.0,444.0,860.51,77.0,216.35,0.28,317.0,93590.0
1990-01-16 11:00:00+00:00,4.28,40.45,461.0,882.05,74.0,219.05,0.69,276.0,93530.0
1990-01-16 12:00:00+00:00,4.64,39.0,417.0,845.47,75.0,221.95,1.17,270.0,93490.0
1990-01-16 13:00:00+00:00,4.5,40.6,198.0,125.73,157.0,222.95,1.52,272.0,93470.0
1990-01-16 14:00:00+00:00,3.94,47.45,169.0,473.97,70.0,223.9,1.45,272.0,93490.0
1990-01-16 15:00:00+00:00,2.76,55.45,18.0,16.44,17.0,223.9,1.03,266.0,93500.0
1990-01-16 16:00:00+00:00,1.91,62.25,0.0,0.0,0.0,223.5,0.55,283.0,93510.0
1990-01-16 17:00:00+00:00,1.22,64.65,0.0,0.0,0.0,221.4,0.34,338.0,93510.0
1990-01-16 18:00:00+00:00,0.7,67.2,0.0,0.0,0.0,224.3,0.62,24.0,93540.0
1990-01-16 19:00:00+00:00,-0.25,64.35,0.0,0.0,0.0,226.05,0.9,39.0,93530.0
1990-01-16 20:00:00+00:00,-2.16,72.3,0.0,0.0,0.0,234.15,1.17,51.0,93530.0
1990-01-16 21:00:00+00:00,-3.25,78.2,0.0,0.0,0.0,230.3,1.24,55.0,93540.0
1990-01-16 22:00:00+00:00,-3.42,78.2,0.0,0.0,0.0,250.8,1.1,53.0,93500.0
1990-01-16 23:00:00+00:00,-3.56,78.2,0.0,0.0,0.0,249.85,1.1,56.0,93480.0
1990-01-17 00:00:00+00:00,-3.28,78.2,0.0,0.0,0.0,264.35,0.97,56.0,93460.0
1990-01-17 01:00:00+00:00,-2.99,78.3,0.0,0.0,0.0,271.05,0.97,60.0,93480.0
1990-01-17 02:00:00+00:00,-2.93,78.3,0.0,0.0,0.0,272.3,0.97,62.0,93470.0
1990-01-17 03:00:00+00:00,-3.13,81.45,0.0,0.0,0.0,264.75,1.03,64.0,93430.0
1990-01-17 04:00:00+00:00,-3.06,78.3,0.0,0.0,0.0,269.6,0.97,67.0,93420.0
1990-01-17 05:00:00+00:00,-2.86,81.5,0.0,0.0,0.0,275.6,0.97,69.0,93440.0
1990-01-17 06:00:00+00:00,-2.43,81.55,0.0,0.0,0.0,287.2,0.9,68.0,93460.0
1990-01-17 07:00:00+00:00,-1.78,78.45,54.0,29.37,50.0,288.55,0.69,66.0,93520.0
1990-01-17 08:00:00+00:00,0.0,75.6,169.0,158.62,126.0,292.6,0.55,66.0,93540.0
1990-01-17 09:00:00+00:00,1.52,75.85,370.0,803.09,72.0,307.5,0.55,114.0,93530.0
1990-01-17 10:00:00+00:00,2.86,76.0,387.0,540.4,155.0,279.65,1.03,159.0,93520.0
1990-01-17 11:00:00+00:00,3.62,73.3,375.0,432.28,184.0,261.85,1.79,188.0,93470.0
1990-01-17 12:00:00+00:00,4.04,70.6,235.0,90.73,198.0,286.05,1.93,200.0,93390.0
1990-01-17 13:00:00+00:00,3.78,73.3,86.0,0.0,86.0,292.4,2.0,206.0,93390.0
1990-01-17 14:00:00+00:00,3.09,82.2,97.0,47.09,87.0,292.6,1.79,204.0,93380.0
1990-01-17 15:00:00+00:00,2.28,92.1,23.0,46.69,20.0,287.4,1.1,192.0,93380.0
1990-01-17 16:00:00+00:00,1.27,99.35,0.0,0.0,0.0,292.8,1.17,162.0,93350.0
1990-01-17 17:00:00+00:00,0.22,99.4,0.0,0.0,0.0,283.7,1.24,146.0,93350.0
1990-01-17 18:00:00+00:00,0.13,99.4,0.0,0.0,0.0,307.3,1.17,141.0,93340.0
1990-01-17 19:00:00+00:00,0.52,95.65,0.0,0.0,0.0,317.55,1.38,136.0,93300.0
1990-01-17 20:00:00+00:00,0.64,95.65,0.0,0.0,0.0,314.1,1.45,136.0,93260.0
1990-01-17 21:00:00+00:00,0.66,95.65,0.0,0.0,0.0,314.65,1.45,135.0,93230.0
1990-01-17 22:00:00+00:00,0.59,95.65,0.0,0.0,0.0,309.85,1.52,136.0,93180.0
1990-01-17 23:00:00+00:00,0.55,95.65,0.0,0.0,0.0,311.2,1.72,135.0,93090.0
1990-01-18 00:00:00+00:00,0.54,95.65,0.0,0.0,0.0,311.0,1.79,138.0,93020.0
1990-01-18 01:00:00+00:00,0.58,95.65,0.0,0.0,0.0,304.15,2.0,142.0,92970.0
1990-01-18 02:00:00+00:00,0.7,99.4,0.0,0.0,0.0,299.55,2.07,145.0,92910.0
1990-01-18 03:00:00+00:00,0.61,95.65,0.0,0.0,0.0,282.15,2.21,146.0,92820.0
1990-01-18 04:00:00+00:00,0.89,99.4,0.0,0.0,0.0,307.7,2.28,148.0,92720.0
1990-01-18 05:00:00+00:00,0.85,99.4,0.0,0.0,0.0,314.3,2.34,150.0,92650.0
1990-01-18 06:00:00+00:00,0.86,99.4,0.0,0.0,0.0,319.5,2.28,150.0,92570.0
1990-01-18 07:00:00+00:00,1.87,100.0,45.0,7.24,44.0,318.15,2.14,160.0,92520.0
1990-01-18 08:00:00+00:00,2.58,99.4,43.0,0.0,43.0,322.2,2.21,174.0,92480.0
1990-01-18 09:00:00+00:00,3.41,100.0,61.0,0.0,61.0,326.5,2.62,190.0,92410.0
1990-01-18 10:00:00+00:00,4.13,99.4,87.0,0.0,87.0,328.4,2.28,197.0,92360.0
1990-01-18 11:00:00+00:00,4.35,99.4,64.0,0.0,64.0,330.35,2.69,200.0,92270.0
1990-01-18 12:00:00+00:00,4.12,95.75,69.0,0.0,69.0,328.05,2.9,202.0,92150.0
1990-01-18 13:00:00+00:00,4.19,99.4,54.0,0.0,54.0,324.35,2.62,204.0,92110.0
1990-01-18 14:00:00+00:00,3.85,100.0,82.0,13.89,79.0,322.4,2.76,202.0,92070.0
1990-01-18 15:00:00+00:00,3.62,99.4,28.0,103.3,21.0,322.8,2.76,200.0,91980.0
1990-01-18 16:00:00+00:00,3.54,99.4,0.0,0.0,0.0,325.5,2.28,196.0,91920.0
1990-01-18 17:00:00+00:00,3.42,100.0,0.0,0.0,0.0,326.3,2.34,198.0,91860.0
1990-01-18 18:00:00+00:00,3.55,99.4,0.0,0.0,0.0,326.85,2.28,206.0,91830.0
1990-01-18 19:00:00+00:00,3.03,95.7,0.0,0.0,0.0,325.5,1.52,204.0,91850.0
1990-01-18 20:00:00+00:00,2.68,99.4,0.0,0.0,0.0,326.65,1.17,218.0,91840.0
1990-01-18 21:00:00+00:00,2.15,99.4,0.0,0.0,0.0,326.3,0.69,222.0,91840.0
1990-01-18 22:00:00+00:00,2.06,99.4,0.0,0.0,0.0,326.65,0.07,52.0,91830.0
1990-01-18 23:00:00+00:00,1.4,100.0,0.0,0.0,0.0,327.05,0.69,50.0,91850.0
1990-01-19 00:00:00+00:00,1.28,99.35,0.0,0.0,0.0,318.15,1.24,37.0,91870.0
1990-01-19 01:00:00+00:00,1.11,95.65,0.0,0.0,0.0,304.35,1.59,35.0,91920.0
1990-01-19 02:00:00+00:00,0.62,88.5,0.0,0.0,0.0,277.7,1.93,29.0,91950.0
1990-01-19 03:00:00+00:00,-0.54,81.75,0.0,0.0,0.0,241.9,2.07,25.0,91960.0
1990-01-19 04:00:00+00:00,-1.38,78.5,0.0,0.0,0.0,230.3,2.28,26.0,92030.0
1990-01-19 05:00:00+00:00,-1.57,78.5,0.0,0.0,0.0,220.4,2.76,27.0,92130.0
1990-01-19 06:00:00+00:00,-1.74,78.45,0.0,0.0,0.0,218.1,2.9,30.0,92240.0
1990-01-19 07:00:00+00:00,-1.95,78.45,113.0,549.58,36.0,219.05,2.14,37.0,92360.0
1990-01-19 08:00:00+00:00,0.03,72.65,260.0,703.65,66.0,230.1,1.66,30.0,92440.0
1990-01-19 09:00:00+00:00,1.8,64.8,373.0,762.54,86.0,231.65,2.97,19.0,92540.0
1990-01-19 10:00:00+00:00,1.43,62.25,347.0,333.15,202.0,234.15,3.93,16.0,92600.0
1990-01-19 11:00:00+00:00,1.24,59.7,271.0,102.61,225.0,236.1,4.0,17.0,92620.0
1990-01-19 12:00:00+00:00,0.97,59.7,394.0,646.26,126.0,238.05,4.0,20.0,92660.0
1990-01-19 13:00:00+00:00,0.64,59.6,319.0,683.17,89.0,232.05,3.86,24.0,92720.0
1990-01-19 14:00:00+00:00,0.08,61.9,196.0,655.88,52.0,229.9,3.38,29.0,92770.0
1990-01-19 15:00:00+00:00,-0.64,64.25,42.0,294.39,21.0,228.75,2.9,33.0,92830.0
1990-01-19 16:00:00+00:00,-1.69,66.8,0.0,0.0,0.0,225.85,2.62,34.0,92910.0
1990-01-19 17:00:00+00:00,-2.68,69.35,0.0,0.0,0.0,220.05,2.28,38.0,92990.0
1990-01-19 18:00:00+00:00,-3.78,69.15,0.0,0.0,0.0,216.55,2.0,39.0,93060.0
1990-01-19 19:00:00+00:00,-5.04,71.85,0.0,0.0,0.0,208.6,1.86,45.0,93100.0
1990-01-19 20:00:00+00:00,-5.57,71.75,0.0,0.0,0.0,199.7,1.59,42.0,93160.0
1990-01-19 21:00:00+00:00,-6.16,74.6,0.0,0.0,0.0,196.6,1.59,42.0,93230.0
1990-01-19 22:00:00+00:00,-6.9,74.55,0.0,0.0,0.0,197.2,1.66,42.0,93290.0
1990-01-19 23:00:00+00:00,-7.62,77.6,0.0,0.0,0.0,197.75,1.86,42.0,93350.0
1990-01-20 00:00:00+00:00,-8.22,77.45,0.0,0.0,0.0,198.35,2.0,46.0,93360.0
1990-01-20 01:00:00+00:00,-9.54,77.3,0.0,0.0,0.0,198.45,2.14,46.0,93390.0
1990-01-20 02:00:00+00:00,-10.27,80.5,0.0,0.0,0.0,197.2,2.28,45.0,93420.0
1990-01-20 03:00:00+00:00,-10.3,77.15,0.0,0.0,0.0,199.15,2.28,46.0,93410.0
1990-01-20 04:00:00+00:00,-10.02,74.0,0.0,0.0,0.0,201.05,2.21,48.0,93410.0
1990-01-20 05:00:00+00:00,-9.75,77.2,0.0,0.0,0.0,204.15,2.07,48.0,93430.0
1990-01-20 06:00:00+00:00,-9.47,74.1,0.0,0.0,0.0,207.25,2.0,50.0,93480.0
1990-01-20 07:00:00+00:00,-8.5,74.25,116.0,576.5,34.0,213.65,1.79,49.0,93530.0
1990-01-20 08:00:00+00:00,-5.66,71.65,267.0,754.91,57.0,219.25,1.59,49.0,93580.0
1990-01-20 09:00:00+00:00,-2.25,64.0,385.0,833.38,69.0,225.45,1.45,50.0,93580.0
1990-01-20 10:00:00+00:00,1.63,57.45,454.0,855.46,79.0,224.5,1.03,46.0,93580.0
1990-01-20 11:00:00+00:00,3.51,53.5,467.0,845.71,85.0,230.5,0.48,27.0,93580.0
1990-01-20 12:00:00+00:00,5.08,34.6,431.0,855.94,73.0,233.95,0.28,342.0,93540.0
1990-01-20 13:00:00+00:00,5.59,34.75,0.0,0.0,0.0,236.5,0.21,33.0,93510.0
1990-01-20 14:00:00+00:00,5.58,34.75,199.0,653.99,53.0,238.05,0.14,93.0,93480.0
1990-01-20 15:00:00+00:00,5.06,36.05,47.0,360.2,20.0,238.2,0.21,190.0,93480.0
1990-01-20 16:00:00+00:00,4.11,40.45,0.0,0.0,0.0,234.95,0.28,128.0,93480.0
1990-01-20 17:00:00+00:00,3.06,45.4,0.0,0.0,0.0,233.75,0.48,121.0,93490.0
1990-01-20 18:00:00+00:00,2.24,49.0,0.0,0.0,0.0,232.2,0.48,107.0,93520.0
1990-01-20 19:00:00+00:00,0.26,59.45,0.0,0.0,0.0,231.85,1.17,64.0,93540.0
1990-01-20 20:00:00+00:00,-1.07,64.25,0.0,0.0,0.0,230.85,1.38,69.0,93550.0
1990-01-20 21:00:00+00:00,-1.97,66.8,0.0,0.0,0.0,229.5,1.38,70.0,93540.0
1990-01-20 22:00:00+00:00,-2.17,69.45,0.0,0.0,0.0,228.15,1.31,73.0,93530.0
1990-01-20 23:00:00+00:00,-2.05,64.1,0.0,0.0,0.0,226.6,1.31,77.0,93510.0
1990-01-21 00:00:00+00:00,-2.14,66.65,0.0,0.0,0.0,225.45,1.31,75.0,93470.0
1990-01-21 01:00:00+00:00,-2.26,66.65,0.0,0.0,0.0,224.6,1.38,73.0,93450.0
1990-01-21 02:00:00+00:00,-2.44,66.65,0.0,0.0,0.0,223.7,1.31,75.0,93420.0
1990-01-21 03:00:00+00:00,-2.5,64.0,0.0,0.0,0.0,224.1,1.31,74.0,93360.0
1990-01-21 04:00:00+00:00,-2.72,66.6,0.0,0.0,0.0,224.5,1.38,66.0,93320.0
1990-01-21 05:00:00+00:00,-3.25,69.25,0.0,0.0,0.0,221.6,1.38,63.0,93270.0
1990-01-21 06:00:00+00:00,-3.4,69.25,0.0,0.0,0.0,222.55,1.31,61.0,93250.0
1990-01-21 07:00:00+00:00,-2.69,63.9,76.0,110.75,60.0,219.25,0.97,58.0,93320.0
1990-01-21 08:00:00+00:00,-0.06,59.45,248.0,577.01,86.0,231.25,0.55,73.0,93360.0
1990-01-21 09:00:00+00:00,2.51,45.3,321.0,429.22,157.0,244.6,0.41,134.0,93370.0
1990-01-21 10:00:00+00:00,2.81,57.7,182.0,11.32,177.0,250.05,0.97,172.0,93350.0
1990-01-21 11:00:00+00:00,3.45,55.7,266.0,90.08,225.0,253.3,1.24,175.0,93280.0
1990-01-21 12:00:00+00:00,3.73,55.7,132.0,0.0,132.0,262.4,1.45,174.0,93200.0
1990-01-21 13:00:00+00:00,3.48,57.95,214.0,139.5,166.0,263.75,1.31,172.0,93140.0
1990-01-21 14:00:00+00:00,3.02,65.1,111.0,57.27,98.0,270.75,1.1,168.0,93100.0
1990-01-21 15:00:00+00:00,2.62,65.0,37.0,127.17,27.0,259.9,0.69,140.0,93080.0
1990-01-21 16:00:00+00:00,1.32,70.05,0.0,0.0,0.0,266.5,0.9,84.0,93050.0
1990-01-21 17:00:00+00:00,0.1,72.65,0.0,0.0,0.0,282.35,1.17,63.0,93050.0
1990-01-21 18:00:00+00:00,-0.85,78.5,0.0,0.0,0.0,283.5,1.24,59.0,93030.0
1990-01-21 19:00:00+00:00,-0.4,75.55,0.0,0.0,0.0,296.1,1.03,65.0,92990.0
1990-01-21 20:00:00+00:00,-1.26,75.45,0.0,0.0,0.0,274.2,1.24,57.0,92950.0
1990-01-21 21:00:00+00:00,-1.13,75.45,0.0,0.0,0.0,289.9,1.24,57.0,92920.0
1990-01-21 22:00:00+00:00,-1.1,78.5,0.0,0.0,0.0,294.55,1.17,52.0,92860.0
1990-01-21 23:00:00+00:00,-1.07,78.5,0.0,0.0,0.0,298.2,1.17,47.0,92830.0
1990-01-22 00:00:00+00:00,-1.15,81.7,0.0,0.0,0.0,295.1,1.24,50.0,92790.0
1990-01-22 01:00:00+00:00,-0.58,88.4,0.0,0.0,0.0,299.5,1.17,54.0,92780.0
1990-01-22 02:00:00+00:00,-0.57,88.45,0.0,0.0,0.0,298.4,1.24,52.0,92730.0
1990-01-22 03:00:00+00:00,-0.56,88.45,0.0,0.0,0.0,298.4,1.17,48.0,92680.0
1990-01-22 04:00:00+00:00,-0.71,91.95,0.0,0.0,0.0,291.25,1.31,44.0,92670.0
1990-01-22 05:00:00+00:00,-0.72,91.95,0.0,0.0,0.0,289.7,1.45,43.0,92670.0
1990-01-22 06:00:00+00:00,-0.72,91.95,0.0,0.0,0.0,283.1,1.59,42.0,92660.0
1990-01-22 07:00:00+00:00,-0.36,88.45,88.0,190.71,60.0,267.05,1.66,41.0,92690.0
1990-01-22 08:00:00+00:00,0.88,85.15,243.0,525.69,94.0,263.6,1.66,40.0,92680.0
1990-01-22 09:00:00+00:00,2.74,70.3,289.0,288.23,178.0,271.5,2.14,41.0,92680.0
1990-01-22 10:00:00+00:00,3.76,55.7,308.0,197.81,220.0,268.4,2.97,46.0,92670.0
1990-01-22 11:00:00+00:00,3.81,57.95,271.0,98.1,226.0,268.8,3.66,49.0,92610.0
1990-01-22 12:00:00+00:00,3.92,55.7,355.0,415.86,178.0,270.55,3.93,50.0,92580.0
1990-01-22 13:00:00+00:00,3.75,55.7,355.0,870.96,52.0,267.85,4.14,49.0,92570.0
1990-01-22 14:00:00+00:00,3.2,57.8,217.0,766.84,40.0,263.75,4.0,46.0,92590.0
1990-01-22 15:00:00+00:00,2.33,64.9,47.0,254.95,26.0,256.6,4.0,42.0,92620.0
1990-01-22 16:00:00+00:00,1.4,67.3,0.0,0.0,0.0,261.85,4.21,44.0,92630.0
1990-01-22 17:00:00+00:00,0.82,69.95,0.0,0.0,0.0,267.05,4.34,45.0,92640.0
1990-01-22 18:00:00+00:00,0.22,69.85,0.0,0.0,0.0,255.25,4.34,45.0,92630.0
1990-01-22 19:00:00+00:00,-0.18,69.75,0.0,0.0,0.0,246.35,4.48,45.0,92580.0
1990-01-22 20:00:00+00:00,-0.61,69.65,0.0,0.0,0.0,251.4,4.48,45.0,92610.0
1990-01-22 21:00:00+00:00,-0.89,69.65,0.0,0.0,0.0,255.05,4.41,46.0,92610.0
1990-01-22 22:00:00+00:00,-1.1,66.9,0.0,0.0,0.0,253.7,4.34,47.0,92630.0
1990-01-22 23:00:00+00:00,-1.28,66.9,0.0,0.0,0.0,253.9,4.21,47.0,92590.0
1990-01-23 00:00:00+00:00,-1.47,64.25,0.0,0.0,0.0,247.7,4.21,47.0,92590.0
1990-01-23 01:00:00+00:00,-2.08,64.1,0.0,0.0,0.0,248.8,4.41,47.0,92600.0
1990-01-23 02:00:00+00:00,-2.54,61.45,0.0,0.0,0.0,248.85,4.62,46.0,92620.0
1990-01-23 03:00:00+00:00,-3.27,63.8,0.0,0.0,0.0,247.7,4.28,44.0,92570.0
1990-01-23 04:00:00+00:00,-4.03,61.1,0.0,0.0,0.0,251.4,4.62,46.0,92600.0
1990-01-23 05:00:00+00:00,-4.82,60.85,0.0,0.0,0.0,241.9,4.69,46.0,92660.0
1990-01-23 06:00:00+00:00,-5.49,58.2,0.0,0.0,0.0,247.15,4.76,46.0,92720.0
1990-01-23 07:00:00+00:00,-5.72,55.7,96.0,241.18,60.0,277.7,4.97,46.0,92740.0
1990-01-23 08:00:00+00:00,-6.04,55.7,187.0,181.68,135.0,262.05,4.34,46.0,92770.0
1990-01-23 09:00:00+00:00,-5.83,55.7,245.0,136.52,192.0,269.6,4.34,46.0,92800.0
1990-01-23 10:00:00+00:00,-5.48,53.5,228.0,42.38,209.0,265.9,5.24,48.0,92810.0
1990-01-23 11:00:00+00:00,-5.29,53.5,215.0,25.96,203.0,263.2,5.17,49.0,92830.0
1990-01-23 12:00:00+00:00,-5.43,53.5,280.0,151.37,215.0,269.2,4.48,48.0,92830.0
1990-01-23 13:00:00+00:00,-5.84,53.35,191.0,73.91,165.0,276.35,4.55,47.0,92840.0
1990-01-23 14:00:00+00:00,-6.09,53.35,122.0,76.7,104.0,272.65,4.97,47.0,92880.0
1990-01-23 15:00:00+00:00,-6.77,55.45,23.0,0.0,23.0,264.95,5.17,47.0,92930.0
1990-01-23 16:00:00+00:00,-7.44,55.3,0.0,0.0,0.0,258.75,4.62,46.0,93000.0
1990-01-23 17:00:00+00:00,-7.9,57.6,0.0,0.0,0.0,260.1,5.24,47.0,93050.0
1990-01-23 18:00:00+00:00,-8.15,55.15,0.0,0.0,0.0,265.1,4.69,47.0,93110.0
1990-01-23 19:00:00+00:00,-9.21,57.2,0.0,0.0,0.0,235.3,4.9,47.0,93000.0
1990-01-23 20:00:00+00:00,-9.52,54.75,0.0,0.0,0.0,237.25,5.72,47.0,93050.0
1990-01-23 21:00:00+00:00,-9.72,52.3,0.0,0.0,0.0,234.55,5.86,47.0,93100.0
1990-01-23 22:00:00+00:00,-10.04,50.0,0.0,0.0,0.0,239.0,5.79,47.0,93110.0
1990-01-23 23:00:00+00:00,-10.28,52.15,0.0,0.0,0.0,244.6,5.66,48.0,93140.0
1990-01-24 00:00:00+00:00,-10.47,49.85,0.0,0.0,0.0,242.3,4.69,48.0,93130.0
1990-01-24 01:00:00+00:00,-10.59,49.85,0.0,0.0,0.0,241.45,4.34,47.0,93170.0
1990-01-24 02:00:00+00:00,-10.67,49.85,0.0,0.0,0.0,241.5,4.14,46.0,93170.0
1990-01-24 03:00:00+00:00,-10.76,49.75,0.0,0.0,0.0,234.15,3.72,44.0,93150.0
1990-01-24 04:00:00+00:00,-10.85,49.75,0.0,0.0,0.0,233.4,3.66,44.0,93140.0
1990-01-24 05:00:00+00:00,-10.92,49.75,0.0,0.0,0.0,226.05,3.45,44.0,93150.0
1990-01-24 06:00:00+00:00,-11.05,47.55,0.0,0.0,0.0,224.1,3.38,44.0,93160.0
1990-01-24 07:00:00+00:00,-11.23,49.6,69.0,52.69,61.0,242.85,4.14,45.0,93100.0
1990-01-24 08:00:00+00:00,-11.13,47.55,103.0,3.46,102.0,237.05,4.48,44.0,93140.0
1990-01-24 09:00:00+00:00,-10.51,45.6,147.0,5.11,145.0,234.15,4.69,45.0,93180.0
1990-01-24 10:00:00+00:00,-9.55,43.9,311.0,179.29,230.0,235.3,5.52,46.0,93200.0
1990-01-24 11:00:00+00:00,-8.63,40.4,262.0,68.66,230.0,229.9,5.72,48.0,93160.0
1990-01-24 12:00:00+00:00,-7.93,40.55,238.0,64.62,210.0,234.35,5.66,48.0,93140.0
1990-01-24 13:00:00+00:00,-7.59,38.95,177.0,44.98,161.0,236.3,5.38,49.0,93160.0
1990-01-24 14:00:00+00:00,-7.98,40.55,162.0,226.3,108.0,219.65,5.1,50.0,93170.0
1990-01-24 15:00:00+00:00,-8.91,42.1,50.0,200.04,32.0,212.85,4.0,50.0,93220.0
1990-01-24 16:00:00+00:00,-9.91,45.75,0.0,0.0,0.0,201.45,3.38,49.0,93260.0
1990-01-24 17:00:00+00:00,-10.72,47.55,0.0,0.0,0.0,202.05,3.24,48.0,93290.0
1990-01-24 18:00:00+00:00,-11.41,49.6,0.0,0.0,0.0,195.45,2.9,49.0,93310.0
1990-01-24 19:00:00+00:00,-12.25,49.45,0.0,0.0,0.0,198.75,3.38,47.0,93210.0
1990-01-24 20:00:00+00:00,-12.67,49.45,0.0,0.0,0.0,195.45,3.24,48.0,93210.0
1990-01-24 21:00:00+00:00,-13.01,49.3,0.0,0.0,0.0,194.85,3.03,49.0,93230.0
1990-01-24 22:00:00+00:00,-13.34,51.45,0.0,0.0,0.0,180.15,2.9,48.0,93220.0
1990-01-24 23:00:00+00:00,-13.59,49.15,0.0,0.0,0.0,177.85,2.76,49.0,93240.0
1990-01-25 00:00:00+00:00,-13.8,51.3,0.0,0.0,0.0,176.7,2.62,50.0,93230.0
1990-01-25 01:00:00+00:00,-14.04,51.3,0.0,0.0,0.0,175.8,2.62,51.0,93240.0
1990-01-25 02:00:00+00:00,-14.34,53.55,0.0,0.0,0.0,173.6,2.55,51.0,93250.0
1990-01-25 03:00:00+00:00,-14.62,51.15,0.0,0.0,0.0,173.75,2.48,52.0,93200.0
1990-01-25 04:00:00+00:00,-14.73,53.4,0.0,0.0,0.0,177.65,2.55,52.0,93170.0
1990-01-25 05:00:00+00:00,-14.9,53.4,0.0,0.0,0.0,171.85,2.48,50.0,93170.0
1990-01-25 06:00:00+00:00,-14.99,53.4,0.0,0.0,0.0,173.75,2.48,49.0,93180.0
1990-01-25 07:00:00+00:00,-14.54,53.55,142.0,712.06,32.0,167.2,2.55,48.0,93110.0
1990-01-25 08:00:00+00:00,-12.59,49.45,301.0,842.17,55.0,171.85,2.62,47.0,93090.0
1990-01-25 09:00:00+00:00,-9.79,45.75,428.0,919.63,65.0,174.75,2.55,46.0,93070.0
1990-01-25 10:00:00+00:00,-7.19,40.7,502.0,939.94,74.0,177.05,2.55,48.0,93030.0
1990-01-25 11:00:00+00:00,-5.28,37.85,520.0,947.12,75.0,186.75,2.34,50.0,92980.0
1990-01-25 12:00:00+00:00,-4.15,36.5,475.0,912.56,76.0,188.7,2.07,53.0,92910.0
1990-01-25 13:00:00+00:00,-3.65,36.65,381.0,878.45,65.0,191.4,1.72,55.0,92890.0
